delta_v,delta_g,delta_h,p,v,g,h,f,c,cost,reward
0.322886267,-0.994831454,-0.528945891,100,84.44786644,55.9460612,33.02029302,12.98560256,1228.459997,1267.416805,-1267.416805
0.171328319,-0.594376597,0.031117306,100,84.61919476,50.00229523,33.19926528,11.61582842,1084.841784,1119.689269,-1119.689269
0.475461036,-0.120397113,0.510318733,100,85.0946558,48.7983241,36.13438099,13.68730841,965.761167,1006.823092,-1006.823092
-0.902548964,-0.954506634,0.342469712,100,84.19210683,39.25325776,38.10410729,15.3208558,895.0070683,940.9696357,-940.9696357
-0.781401146,0.582661424,0.27649331,100,83.41070569,45.079872,39.69436806,21.13715082,911.14743,974.5588825,-974.5588825
0.764284964,0.313832671,-0.605019051,100,84.17499065,48.21819872,36.21458022,11.86057916,965.8153195,1001.397057,-1001.397057
-0.062875131,0.152660566,-0.719643435,100,84.11211552,49.74480438,32.07552629,14.18410619,992.4968217,1035.04914,-1035.04914
-0.120716865,-0.023057322,-0.278384924,100,83.99139865,49.51423116,30.47438584,11.78887373,951.0153162,986.3819374,-986.3819374
-0.559242669,-0.559795691,-0.67176807,100,83.43215598,43.91627425,26.61068872,14.14337585,855.7529851,898.1831126,-898.1831126
-0.425974119,0.04823595,-0.41746759,100,83.00618186,44.39863375,24.20960954,14.43804872,771.0781557,814.3923019,-814.3923019
-0.206125291,0.294376612,0.894297481,100,82.80005657,47.34239987,29.35319221,15.79641577,716.4629368,763.8521841,-763.8521841
-0.027778633,0.437050513,0.904897545,100,82.77227794,51.712905,34.55774151,11.79209825,729.9708962,765.347191,-765.347191
0.998840205,0.636407969,0.426564942,100,83.77111815,58.07698469,37.01114442,10.03073789,741.9005371,771.9927508,-771.9927508
0.449969428,-0.47805832,0.272271245,100,84.22108757,53.29640149,38.57712183,16.52483028,772.3750139,821.9495047,-821.9495047
-0.763619649,0.66021032,0.435232824,100,83.45746792,59.89850469,41.08037836,8.39075232,746.4842277,771.6564846,-771.6564846
-0.514125726,0.423683928,-0.224034702,100,82.9433422,64.13534398,39.79183508,7.73369194,723.76604,746.9671158,-746.9671158
0.916081487,-0.641728352,0.277877076,100,83.85942368,57.71806046,41.39005462,8.556040053,719.8051734,745.4732936,-745.4732936
0.595932123,0.385608902,0.50085231,100,84.45535581,61.57414948,44.27072388,7.375839659,744.1171095,766.2446285,-766.2446285
0.800289997,-0.687589913,-0.47665737,100,85.2556458,54.69825035,41.52921265,13.30325639,800.124964,840.0347332,-840.0347332
-0.968783299,-0.443780681,0.20194724,100,84.28686251,50.26044355,42.69071913,12.69753292,869.2675428,907.3601416,-907.3601416
0.967327056,-0.140248449,-0.935472749,100,85.25418956,48.85795906,37.3103155,11.94559385,929.5051262,965.3419077,-965.3419077
-0.071916244,-0.985362652,-0.714267766,100,85.18227332,39.00433254,33.20217991,14.21908537,965.9861961,1008.643452,-1008.643452
0.212698905,0.198899832,0.225138283,100,85.39497222,40.99333087,34.49707048,18.94185544,1005.189941,1062.015507,-1062.015507
-0.918969552,-0.954458176,0.610410153,100,84.47600267,31.4487491,38.00786543,24.04005371,992.5714536,1064.691615,-1064.691615
0.981241097,-0.617231417,-0.7092448,100,85.45724377,25.27643493,33.92861961,22.91141991,976.7315838,1045.465844,-1045.465844
-0.279266167,-0.63309186,0.126154377,100,85.1779776,18.94551633,34.65420084,38.06055502,934.1814329,1048.363098,-1048.363098
0.760386287,0.592433991,-0.345882653,100,85.93836389,24.86985624,32.66484488,26.22861966,846.6936806,925.3795395,-925.3795395
0.31172754,-0.583404551,-0.244672379,100,86.25009143,19.03581073,31.25760329,25.0014104,773.7497678,848.753999,-848.753999
0.938366206,-0.068110134,0.512472195,100,87.18845763,18.3547094,34.20510472,30.02488532,692.6065285,782.6811844,-782.6811844
-0.197827273,-0.581533291,-0.471431538,100,86.99063036,12.53937649,31.49365004,42.23970415,635.0311811,761.7502936,-761.7502936
0.836188698,0.522690805,0.594608427,100,87.82681906,17.76628453,34.91356083,34.16964103,556.1946152,658.7035383,-658.7035383
0.519709641,-0.791335666,-0.882922568,100,88.3465287,9.852927868,29.83540136,38.32225291,498.7773975,613.7441562,-613.7441562
0.18153171,0.741295862,-0.819069668,100,88.52806041,17.26588649,25.12449404,20.10483386,456.8336341,517.1481357,-517.1481357
0.732714906,-0.010023508,0.958047594,100,89.26077531,17.16565141,30.63473767,26.77468713,450.6890018,531.0130632,-531.0130632
-0.735484794,0.651879648,-0.0413395,100,88.52529052,23.68444789,30.39697212,19.78865004,437.0587713,496.4247214,-496.4247214
-0.503052141,0.661239689,-0.853572754,100,88.02223838,30.29684478,25.48761911,19.14359072,427.5322207,484.9629928,-484.9629928
-0.280928751,0.239768879,0.718821619,100,87.74130963,32.69453357,29.62194633,16.15622299,415.2607541,463.7294231,-463.7294231
0.775108163,-0.36888353,0.970022503,100,88.51641779,29.00569827,35.20106406,18.16983451,415.9862634,470.495767,-470.495767
0.189103933,0.05417192,0.327918821,100,88.70552172,29.54741747,37.08710042,18.03675338,421.1845495,475.2948096,-475.2948096
0.32106467,0.649361431,-0.54964061,100,89.02658639,36.04103178,33.92582358,22.78366109,443.9221757,512.273159,-512.273159
-0.711765882,0.863303114,-0.093626251,100,88.31482051,44.67406292,33.38732899,12.02761122,476.1847564,512.26759,-512.26759
0.654295328,-0.214583554,0.277484653,100,88.96911584,42.52822738,34.9832915,17.61331207,523.4642457,576.3041819,-576.3041819
-0.724808182,0.541122332,0.048028891,100,88.24430766,47.93945071,35.25953131,11.4751639,562.4673507,596.8928424,-596.8928424
0.245776395,-0.42594041,-0.58578036,100,88.49008405,43.68004661,31.89039546,13.73926893,591.5170122,632.734819,-632.734819
0.556787318,-0.129254617,-0.909992528,100,89.04687137,42.38750044,26.65654219,12.52585115,607.1426164,644.7201699,-644.7201699
0.098737685,0.611040005,0.298707719,100,89.14560906,48.49790049,28.3745699,13.80598979,639.4550466,680.873016,-680.873016
-0.438594399,-0.96364242,0.125814707,100,88.70701466,38.86147629,29.0981975,15.47573465,699.8503741,746.277578,-746.277578
0.345938237,-0.530044926,0.126236471,100,89.05295289,33.56102703,29.8242509,21.89846927,773.4630119,839.1584197,-839.1584197
-0.619372807,0.973366144,0.829583994,100,88.43358009,43.29468847,34.59563172,17.64710759,822.9705725,875.9118953,-875.9118953
0.234935306,0.485692267,-0.355199172,100,88.66851539,48.15161114,32.55269148,12.99608164,835.5107465,874.4989914,-874.4989914
0.51698219,-0.361432821,-0.694605536,100,89.18549758,44.53728292,28.5576439,13.74747763,852.0484158,893.2908487,-893.2908487
0.634796977,-0.339502424,-0.097438263,100,89.82029456,41.14225868,27.99722438,17.96297853,843.3911314,897.2800669,-897.2800669
-0.814657963,0.24879291,0.607352657,100,89.00563659,43.63018778,31.49043404,16.48930129,817.0784403,866.5463442,-866.5463442
0.08944004,-0.661845556,0.026430341,100,89.09507663,37.01173222,31.64244905,26.02760427,783.1657865,861.2485993,-861.2485993
-0.548275969,0.796073682,0.257778546,100,88.54680067,44.97246904,33.12507121,12.95348613,766.8075355,805.6679939,-805.6679939
-0.254017695,-0.713397125,-0.81558888,100,88.29278297,37.83849778,28.43418376,15.61721622,791.4541109,838.3057595,-838.3057595
0.409923206,0.627957577,-0.081419521,100,88.70270618,44.11807355,27.96589659,14.98448109,840.0421332,884.9955765,-884.9955765
0.75469531,0.406840458,0.919838015,100,89.45740149,48.18647813,33.25637652,11.10235735,844.6590755,877.9661475,-877.9661475
-0.483358588,0.343314093,-0.778602452,100,88.9740429,51.61961906,28.77821778,14.87646213,822.7039828,867.3333692,-867.3333692
0.701276182,0.780126066,0.438456521,100,89.67531908,59.42087972,31.30001551,7.713842795,792.2540381,815.3955665,-815.3955665
-0.426815452,-0.531805792,0.315031402,100,89.24850363,54.1028218,33.11192944,10.24573709,767.7925414,798.5297527,-798.5297527
-0.141092981,0.466888419,-0.118163081,100,89.10741065,58.77170599,32.43231042,7.588201709,778.7667462,801.5313513,-801.5313513
-0.250703991,-0.927342044,0.831498999,100,88.85670666,49.49828555,37.21470546,16.44462577,796.3555659,845.6894432,-845.6894432
0.21367185,-0.780966139,-0.096949208,100,89.07037851,41.68862415,36.65709876,14.20135268,845.3422568,887.9463149,-887.9463149
0.356371465,-0.431767145,0.081864836,100,89.42674997,37.3709527,37.12794717,14.73037423,929.9161295,974.1072522,-974.1072522
-0.765812567,0.108020524,0.172976366,100,88.66093741,38.45115794,38.12282668,17.19976254,1031.232773,1082.832061,-1082.832061
-0.975159325,0.227590672,0.471555004,100,87.68577808,40.72706466,40.83499148,14.58147587,1099.466375,1143.210803,-1143.210803
0.823934391,0.328164387,0.322944734,100,88.50971247,44.00870853,42.6924192,12.33067524,1106.591973,1143.583999,-1143.583999
-0.653052913,-0.970382938,-0.296459796,100,87.85665956,34.30487915,40.98732051,30.12505245,1060.817741,1151.192898,-1151.192898
0.283512543,0.083601255,0.676342899,100,88.1401721,35.1408917,44.87732991,20.41966799,945.9363803,1007.195384,-1007.195384
0.440258327,-0.605325258,-0.890850164,100,88.58043043,29.08763912,39.7535746,23.02254479,845.8067846,914.8744189,-914.8744189
-0.911339565,0.29164174,0.629980292,100,87.66909087,32.00405653,43.37692788,16.54133687,757.8493262,807.4733368,-807.4733368
-0.993280558,0.425149785,-0.848007003,100,86.67581031,36.25555438,38.49958649,16.20520649,739.8965391,788.5121586,-788.5121586
0.593535973,0.859682062,0.067152824,100,87.26934628,44.852375,38.88581826,18.70718498,741.6131744,797.7347293,-797.7347293
0.77217127,0.39776271,0.456742578,100,88.04151755,48.83000209,41.51278888,11.58713768,731.786893,766.5483061,-766.5483061
0.304160956,0.798832195,-0.892355357,100,88.34567851,56.81832404,36.38037641,8.016382961,691.300633,715.3497819,-715.3497819
-0.792762228,0.652803544,0.657285014,100,87.55291628,63.34635949,40.16077374,6.186004313,652.9613416,671.5193545,-671.5193545
-0.001065205,0.445612866,-0.808799712,100,87.55185107,67.80248815,35.50893442,3.815490493,619.6736697,631.1201411,-631.1201411
0.216470137,0.155192949,0.374562266,100,87.76832121,69.35441764,37.66324216,2.757252321,631.680509,639.952266,-639.952266
0.985804279,0.408785389,-0.008022023,100,88.75412549,73.44227153,37.61710322,0.438247286,686.3779359,687.6926778,-687.6926778
0.463301453,0.840347031,0.435227331,100,89.21742694,81.84574184,40.12032815,0,798.0359508,798.0359508,-798.0359508
0.490242295,-0.736615984,0.204879287,100,89.70766924,74.479582,41.29869841,0,934.2929004,934.2929004,-934.2929004
0.765467826,0.102527249,0.073376821,100,90.47313706,75.5048545,41.72072771,0,1079.108312,1079.108312,-1079.108312
0.847437492,0.528508159,-0.925908931,100,91.32057455,80.78993608,36.3953307,0,1235.53424,1235.53424,-1235.53424
0.28868922,0.538439547,-0.545143422,100,91.60926377,86.17433155,33.2599196,0,1366.817521,1366.817521,-1366.817521
0.48053917,-0.493355311,0.586005226,100,92.08980294,81.24077845,36.63034877,0,1524.863882,1524.863882,-1524.863882
-0.72347741,-0.690873815,-0.520570662,100,91.36632554,74.3320403,33.63626873,0,1694.313578,1694.313578,-1694.313578
0.450558959,-0.408138509,0.253481848,100,91.81688449,70.25065521,35.09417829,1.773563792,1844.533725,1849.854416,-1849.854416
-0.432216169,-0.898657626,-0.577864976,100,91.38466833,61.26407895,31.77056804,5.843596471,1895.237255,1912.768045,-1912.768045
0.369528314,0.353541441,0.42640749,100,91.75419664,64.79949336,34.22306536,5.452745926,2019.168858,2035.527096,-2035.527096
0.185081737,0.398502452,0.516456461,100,91.93927838,68.78451787,37.19348243,2.621871344,2152.664121,2160.529735,-2160.529735
0.453586368,0.96016937,-0.805672038,100,92.39286474,78.38621158,32.55963204,0,2272.711462,2272.711462,-2272.711462
0.937369501,0.043184358,0.239267688,100,93.33023425,78.81805516,33.93578836,0,2176.759724,2176.759724,-2176.759724
-0.982275896,-0.285214073,-0.063544881,100,92.34795835,75.96591443,33.5703078,0,1951.378752,1951.378752,-1951.378752
-0.305925358,-0.874596407,0.032077848,100,92.04203299,67.21995036,33.75480464,3.031244878,1717.940506,1727.034241,-1727.034241
0.504586633,-0.001978214,0.796494602,100,92.54661962,67.20016822,38.33587069,2.86731355,1589.139792,1597.741732,-1597.741732
-0.186831576,0.712639504,-0.634069244,100,92.35978805,74.32656325,34.68899966,0,1613.254904,1613.254904,-1613.254904
-0.085660698,0.342391766,0.852841515,100,92.27412735,77.75048091,39.59414692,0,1785.415307,1785.415307,-1785.415307
0.629643984,-0.021534484,0.043370453,100,92.90377133,77.53513606,39.84359357,0,1984.3958,1984.3958,-1984.3958
-0.059999302,0.703009356,-0.099890638,100,92.84377203,84.56522963,39.26906913,0,2057.616562,2057.616562,-2057.616562
-0.190543769,-0.131002397,0.820905759,100,92.65322826,83.25520566,43.99053679,0,1951.720562,1951.720562,-1951.720562
-0.204913573,0.032850609,0.0113488,100,92.44831469,83.58371174,44.0558098,0,1826.531031,1826.531031,-1826.531031
0.76741677,-0.48352285,0.497188038,100,93.21573146,78.74848325,46.91540387,0,1795.261792,1795.261792,-1795.261792
0.833768684,-0.50274036,0.719144532,100,94.04950014,73.72107965,51.05158834,0,1902.292217,1902.292217,-1902.292217
0.812913811,0.025848823,-0.320926197,100,94.86241396,73.97956787,49.2057703,0,2078.745012,2078.745012,-2078.745012
-0.179840812,-0.721496722,0.186653859,100,94.68257314,66.76460065,50.27931638,4.298449682,2232.330831,2245.22618,-2245.22618
-0.267557802,-0.127712902,-0.551681299,100,94.41501534,65.48747163,47.10630245,3.410429679,2390.790113,2401.021402,-2401.021402
0.928947263,0.35449095,-0.482339342,100,95.3439626,69.03238114,44.33211116,1.969522392,2416.324538,2422.233105,-2422.233105
-0.157592529,-0.602053205,0.23600508,100,95.18637008,63.01184908,45.68950248,4.925066304,2363.609056,2378.384255,-2378.384255
-0.811372049,-0.096898164,0.839821655,100,94.37499803,62.04286744,50.51976557,5.959660244,2269.325824,2287.204805,-2287.204805
0.096660568,-0.932197079,0.649320433,100,94.4716586,52.72089666,54.25435433,12.22805115,2127.264706,2163.948859,-2163.948859
-0.215360656,-0.635798334,0.138345583,100,94.25629794,46.36291331,55.05005371,12.32548648,1984.056774,2021.033234,-2021.033234
-0.482446629,-0.493231821,-0.807478954,100,93.77385131,41.4305951,50.40581078,18.42085586,1879.399206,1934.661774,-1934.661774
-0.102828131,0.05792646,0.904862598,100,93.67102318,42.0098597,55.61015908,19.55900123,1792.525482,1851.202486,-1851.202486
-0.36640766,-0.227218681,-0.846331838,100,93.30461552,39.73767289,50.74245246,18.84399854,1740.724787,1797.256783,-1797.256783
0.673946386,-0.809319943,-0.642244293,100,93.9785619,31.64447346,47.04856235,25.28621253,1660.12215,1735.980787,-1735.980787
-0.729433686,-0.104704973,-0.520428369,100,93.24912822,30.59742373,44.05530072,15.05450658,1490.972508,1536.136028,-1536.136028
-0.829751966,-0.477810547,-0.955480586,100,92.41937625,25.81931825,38.55982132,20.21020431,1301.225874,1361.856486,-1361.856486
0.628970487,0.86264681,0.694258291,100,93.04834674,34.44578636,42.55287172,14.13234306,1127.09828,1169.495309,-1169.495309
0.766816151,0.947261164,0.728798542,100,93.81516289,43.91839799,46.74458155,13.52456926,987.7198026,1028.29351,-1028.29351
0.561985509,0.273762228,-0.785260738,100,94.3771484,46.65602027,42.22812746,15.61950298,922.8276192,969.6861282,-969.6861282
-0.58077375,-0.845881655,-0.837092261,100,93.79637465,38.19720372,37.41356257,19.53259987,866.0617264,924.659526,-924.659526
-0.357853254,-0.41550001,-0.572250428,100,93.4385214,34.04220362,34.12224459,19.04984312,791.5202449,848.6697743,-848.6697743
0.47097731,0.833775045,-0.794251967,100,93.90949871,42.37995407,29.55407713,15.94362058,723.963893,771.7947547,-771.7947547
0.991298048,-0.125540427,0.908006436,100,94.90079675,41.12454979,34.77650732,15.40716842,731.5041432,777.7256485,-777.7256485
-0.075491251,-0.896361061,-0.985343891,100,94.8253055,32.16093918,29.1092681,24.46781615,820.1266048,893.5300532,-893.5300532
-0.313326603,-0.583113103,0.458822484,100,94.5119789,26.32980815,31.74820137,16.00816798,916.1982513,964.2227552,-964.2227552
-0.645308089,0.341941777,-0.231511518,100,93.86667081,29.74922592,30.41665492,18.63311878,950.6606569,1006.560013,-1006.560013
-0.224149084,-0.623609278,0.576609295,100,93.64252173,23.51313314,33.73304308,18.76066266,927.2943467,983.5763347,-983.5763347
-0.749823473,0.648542041,0.220384606,100,92.89269825,29.99855355,35.00059271,15.11476929,896.7427414,942.0870492,-942.0870492
-0.737073783,0.450158161,-0.229755096,100,92.15562447,34.50013516,33.67914839,15.17370679,904.4163698,949.9374902,-949.9374902
0.616073902,-0.346081732,0.754572144,100,92.77169837,31.03931784,38.01909598,15.85975611,872.1038374,919.6831057,-919.6831057
-0.005484083,-0.854969477,0.561162526,100,92.76621429,22.48962307,41.24664152,16.90762666,816.9574006,867.6802806,-867.6802806
0.083680491,-0.255861357,-0.38877414,100,92.84989478,19.9310095,39.0105937,24.93417149,734.1433882,808.9459026,-808.9459026
0.464567808,0.997588109,0.810814831,100,93.31446259,29.90689059,43.67402304,14.9144228,678.932962,723.6762304,-723.6762304
0.9528261,0.256629664,-0.164719066,100,94.26728869,32.47318723,42.72663568,14.75855834,677.9167962,722.1924712,-722.1924712
0.811515755,0.377421312,-0.051269056,100,95.07880445,36.24740034,42.43175994,24.04968944,692.632671,764.7817393,-764.7817393
0.181239274,-0.973537817,-0.39425511,100,95.26004372,26.51202217,40.16418814,33.67722042,698.2595832,799.2912445,-799.2912445
0.441477779,0.758363247,-0.621286907,100,95.7015215,34.09565464,36.59083516,18.40146441,664.1474796,719.3518728,-719.3518728
0.682283464,0.797656541,0.871586575,100,96.38380496,42.07222005,41.60379528,15.12947936,639.8252822,685.2137203,-685.2137203
0.91774057,-0.626667787,0.446719806,100,97.30154553,35.80554218,44.17311958,24.62393263,631.4371256,705.3089235,-705.3089235
-0.610075849,-0.028269441,0.192816823,100,96.69146968,35.52284777,45.28211216,18.62440887,686.7576801,742.6309067,-742.6309067
-0.874260376,0.22035473,0.367313028,100,95.81720931,37.72639508,47.39472565,16.55877742,728.3313235,778.0076557,-778.0076557
0.282523737,0.091806744,-0.461573867,100,96.09973304,38.64446252,44.7399677,14.66082739,779.7071142,823.6895964,-823.6895964
0.922383713,0.22294491,0.593856234,100,97.02211676,40.87391161,48.15555223,13.02331286,799.2052727,838.2752113,-838.2752113
-0.915445341,0.13482615,0.588046047,100,96.10667141,42.22217311,51.53771926,14.15662868,863.7236022,906.1934883,-906.1934883
-0.981869022,-0.313933656,0.7873062,100,95.12480239,39.08283655,56.0659379,15.27680163,915.74192,961.5723249,-961.5723249
0.486451896,0.329346726,-0.112665784,100,95.61125429,42.37630381,55.41793677,15.84333171,925.7529983,973.2829934,-973.2829934
0.628856869,0.945305129,-0.755373864,100,96.24011116,51.8293551,51.07337806,12.77079284,916.8769956,955.1893742,-955.1893742
-0.989165204,0.526530931,-0.526026624,100,95.25094595,57.0946644,48.04791787,9.463107015,936.3306656,964.7199866,-964.7199866
0.95680157,-0.96946006,-0.168470786,100,96.20774752,47.40006381,47.07895236,10.66961697,960.8353925,992.8442434,-992.8442434
-0.019763627,-0.649438817,-0.17721068,100,96.1879839,40.90567563,46.05971905,13.03771176,1001.821796,1040.934931,-1040.934931
0.381364233,0.396549264,-0.261656045,100,96.56934813,44.87116828,44.55479532,17.68194619,1001.168677,1054.214516,-1054.214516
-0.117724718,-0.282634704,0.502633751,100,96.45162341,42.04482124,47.4457106,18.37706852,1029.704358,1084.835564,-1084.835564
0.349565677,0.929472796,0.216653772,100,96.80118909,51.3395492,48.69180221,12.16110547,1097.562579,1134.045895,-1134.045895
0.629807926,0.384395288,0.517501289,100,97.43099701,55.18350208,51.66822864,8.15137397,1213.495023,1237.949145,-1237.949145
-0.714804378,-0.095233719,0.792396675,100,96.71619264,54.23116488,56.22572533,8.712139743,1244.591353,1270.727773,-1270.727773
0.755201625,0.214291191,0.148842594,100,97.47139426,56.3740768,57.08179862,7.323815545,1187.968381,1209.939827,-1209.939827
0.406746854,-0.243117176,-0.589007689,100,97.87814111,53.94290504,53.69410068,11.54599868,1107.879481,1142.517477,-1142.517477
-0.757146942,-0.124434373,0.894991064,100,97.12099417,52.69856131,58.84167251,8.345764022,1089.544367,1114.581659,-1114.581659
0.487786424,0.656428337,-0.032261813,100,97.6087806,59.26284467,58.65611758,6.227810741,1156.03101,1174.714442,-1174.714442
-0.134672963,0.392944511,0.102087227,100,97.47410763,63.19228978,59.24327577,4.012006724,1271.97362,1284.00964,-1284.00964
0.490226133,0.124005578,-0.345417883,100,97.96433377,64.43234556,57.25659296,3.222025823,1394.041476,1403.707554,-1403.707554
0.933156983,0.124790811,-0.74411366,100,98.89749075,65.68025367,52.97679769,3.43007768,1451.649175,1461.939408,-1461.939408
-0.838884813,0.753524551,0.139726927,100,98.05860594,73.21549918,53.78044191,0,1477.088865,1477.088865,-1477.088865
0.00309932,-0.331514675,-0.898989504,100,98.06170526,69.90035243,48.60987291,0.981601696,1473.072433,1476.017238,-1476.017238
-0.014174727,-0.919549557,-0.353467197,100,98.04753053,60.70485686,46.57689419,5.388565623,1536.106311,1552.272008,-1552.272008
0.179034972,0.067068895,-0.316134048,100,98.2265655,61.37554581,44.75863836,5.6053488,1642.277003,1659.09305,-1659.09305
-0.527645789,-0.404830075,0.374594622,100,97.69891971,57.32724507,46.91313219,6.253055617,1778.55862,1797.317786,-1797.317786
-0.504589297,0.622853499,0.326235601,100,97.19433042,63.55578005,48.78948746,4.36318615,1939.786838,1952.876397,-1952.876397
-0.610086641,-0.436793602,0.944462082,100,96.58424377,59.18784403,54.22159355,7.597213927,2041.942561,2064.734202,-2064.734202
-0.717929179,-0.747339278,-0.926816366,100,95.8663146,51.71445125,48.8909774,8.881445181,2144.564369,2171.208705,-2171.208705
-0.909539174,0.82284406,0.449403902,100,94.95677542,59.94289186,51.47573937,5.544501665,2060.073685,2076.70719,-2076.70719
-0.818076499,0.481867695,0.325843866,100,94.13869892,64.76156881,53.34984156,3.959627103,1886.76137,1898.640251,-1898.640251
-0.245266104,-0.241817049,-0.518627269,100,93.89343282,62.34339832,50.36693901,5.96870103,1746.687481,1764.593584,-1764.593584
0.455107,-0.985784733,-0.119664792,100,94.34853982,52.48555099,49.67868286,9.041752941,1691.521383,1718.646642,-1718.646642
0.306005856,0.692058626,0.859328296,100,94.65454567,59.40613726,54.62113906,6.839730407,1633.907384,1654.426575,-1654.426575
0.884432092,0.293533577,-0.873286906,100,95.53897777,62.34147303,49.59839943,4.930631738,1549.199907,1563.991802,-1563.991802
-0.685630998,0.505538731,-0.069463654,100,94.85334677,67.39686034,49.19887684,2.88820685,1520.879119,1529.543739,-1529.543739
0.644876495,-0.160140191,0.643468803,100,95.49822326,65.79545843,52.89980976,3.113515847,1486.48111,1495.821657,-1495.821657
-0.263919001,0.442412834,-0.276071784,100,95.23430426,70.21958676,51.31197341,1.182425483,1498.501694,1502.04897,-1502.04897
-0.209268034,0.053763032,0.373688883,100,95.02503623,70.75721708,53.46125786,0.723482977,1490.001158,1492.171607,-1492.171607
0.437300491,-0.40972708,-0.063265101,100,95.46233672,66.65994628,53.09738646,3.776719482,1430.113147,1441.443306,-1441.443306
-0.50604361,-0.844352237,-0.942583085,100,94.95629311,58.2164239,47.67608748,6.729577831,1504.023628,1524.212362,-1524.212362
-0.755891676,-0.077396815,0.850127132,100,94.20040143,57.44245576,52.56562287,7.984096563,1615.114258,1639.066548,-1639.066548
0.376510688,0.788773891,0.185902756,100,94.57691212,65.33019467,53.63484895,3.818396802,1756.756441,1768.211632,-1768.211632
0.160301057,-0.468419984,0.549741571,100,94.73721318,60.64599483,56.79670647,6.255418741,1836.619754,1855.38601,-1855.38601
0.563722663,-0.879413347,0.959946289,100,95.30093584,51.85186135,62.31787051,8.642695104,1874.08292,1900.011006,-1900.011006
-0.575837259,0.242664823,-0.124992002,100,94.72509858,54.27850959,61.59897472,8.49940012,1850.072723,1875.570923,-1875.570923
-0.850946139,-0.480884902,-0.580709744,100,93.87415245,49.46966056,58.25900269,14.69932348,1723.796245,1767.894215,-1767.894215
-0.841760986,0.921465341,0.358826719,100,93.03239146,58.68431397,60.32280688,7.427912578,1581.407849,1603.691587,-1603.691587
0.779325376,0.108556854,0.223130234,100,93.81171684,59.76988251,61.60614808,8.717502535,1518.456373,1544.60888,-1544.60888
0.279766057,0.249796705,-0.808129768,100,94.09148289,62.26784956,56.95816197,5.791551382,1502.861957,1520.236611,-1520.236611
-0.162961972,0.993572862,-0.317348691,100,93.92852092,72.20357819,55.13292008,0.199852711,1469.072312,1469.67187,-1469.67187
0.312550332,-0.109247414,-0.664358138,100,94.24107125,71.11110405,51.31184144,0.734985682,1362.557319,1364.762276,-1364.762276
-0.004104837,-0.995528646,0.628643621,100,94.23696642,61.15581759,54.92750681,5.688489097,1283.444711,1300.510178,-1300.510178
0.03122371,0.003163032,-0.64039643,100,94.26819013,61.18744791,51.24424475,5.695530825,1266.724435,1283.811027,-1283.811027
-0.958363379,-0.560986525,-0.521024636,100,93.30982675,55.57758266,48.24755367,11.5293968,1344.541742,1379.129932,-1379.129932
0.79169323,-0.472685001,0.760122735,100,94.10151998,50.85073265,52.61942568,11.54503909,1476.466844,1511.101962,-1511.101962
-0.990594087,-0.618724174,0.042754947,100,93.11092589,44.66349091,52.86533223,16.64870341,1637.784218,1687.730328,-1687.730328
-0.357433423,-0.802246454,0.424007631,100,92.75349247,36.64102636,55.30402667,17.11661526,1749.034769,1800.384615,-1800.384615
-0.392292147,0.343906926,-0.855937772,100,92.36120032,40.08009562,50.38107119,14.00380712,1749.762027,1791.773448,-1791.773448
-0.357748583,-0.868361572,-0.415509468,100,92.00345174,31.39647989,47.99125421,17.47352851,1627.059789,1679.480375,-1679.480375
0.233579083,0.698331559,-0.408677957,100,92.23703082,38.37979549,45.64072891,25.81824649,1495.639071,1573.09381,-1573.09381
-0.385940279,-0.752060977,-0.918482656,100,91.85109054,30.85918572,40.35804438,32.15232721,1335.980128,1432.43711,-1432.43711
0.431811866,-0.346810876,0.597745037,100,92.28290241,27.39107696,43.79599548,29.1014769,1147.724904,1235.029334,-1235.029334
-0.906837489,0.461358368,0.745620586,100,91.37606492,32.00466063,48.08445788,25.66404022,1000.596035,1077.588156,-1077.588156
0.799660556,0.533887274,0.575587679,100,92.17572547,37.34353338,51.39497019,15.80039818,864.3115337,911.7127282,-911.7127282
0.27812928,0.393712481,-0.92487656,100,92.45385475,41.28065818,46.07551089,16.11917573,823.8365622,872.1940894,-872.1940894
-0.90203992,0.627697694,-0.136849118,100,91.55181483,47.55763512,45.28841849,11.26144738,768.8585805,802.6429227,-802.6429227
-0.308093922,-0.303834552,-0.071164035,100,91.24372091,44.5192896,44.8791161,17.81046575,741.3677999,794.7991971,-794.7991971
0.209142907,-0.908172292,-0.028553369,100,91.45286382,35.43756668,44.71489042,15.15600664,708.6287317,754.0967516,-754.0967516
-0.477466881,-0.345981345,-0.458760889,100,90.97539694,31.97775323,42.07631141,15.73035389,691.9307241,739.1217858,-739.1217858
0.149834016,0.893497815,-0.720199163,100,91.12523095,40.91273139,37.9340612,21.1044135,730.5167916,793.8300321,-793.8300321
0.122861747,-0.311219638,0.111250326,100,91.2480927,37.80053501,38.57392127,13.79298145,803.6394174,845.0183618,-845.0183618
-0.690210048,0.624476548,-0.68311063,100,90.55788265,44.04530049,34.64498703,19.60011724,880.3019315,939.1022832,-939.1022832
0.96870297,-0.493766701,0.827796669,100,91.52658562,39.10763347,39.40608799,25.84217602,910.9120604,988.4385885,-988.4385885
-0.630362253,-0.238260227,0.187926972,100,90.89622337,36.72503121,40.48695643,15.83871101,867.5141028,915.0302358,-915.0302358
