delta_v,delta_g,delta_h,p,v,g,h,f,c,cost,reward
0.930490735,0.28318234,-0.180574713,100,65.57307433,70.6289084,94.51416724,18.79482926,578.275454,634.6599418,-634.6599418
0.755900694,0.079345559,0.410913275,100,66.32897502,71.42236399,96.87754905,17.50024306,607.7968988,660.297628,-660.297628
-0.825028378,-0.519482012,0.753457061,100,65.50394665,66.22754387,100,23.96976838,638.7212479,710.6305531,-710.6305531
0.058658166,0.325905461,-0.710262765,100,65.56260481,69.48659847,95.91489932,20.22681297,646.4592513,707.1396902,-707.1396902
0.013426262,0.374519216,-0.411448982,100,65.57603107,73.23179063,93.54843637,15.66074896,633.5755312,680.557778,-680.557778
0.108354115,-0.793931849,0.559686445,100,65.68438519,65.29247214,96.76749218,25.87145797,657.4982673,735.1126412,-735.1126412
-0.986761644,0.646001842,0.297939864,100,64.69762355,71.75249056,98.48110353,18.4625283,642.9795342,698.3671191,-698.3671191
-0.955219227,0.930663509,0.304765019,100,63.74240432,81.05912566,100,5.72022184,638.0345083,655.1951738,-655.1951738
0.533549179,-0.831384172,-0.34678402,100,64.2759535,72.74528393,98.0054598,17.73056064,633.9542552,687.1459371,-687.1459371
0.811643954,-0.818309942,-0.136704038,100,65.08759745,64.56218451,97.21920184,26.03031963,628.845762,706.9367209,-706.9367209
0.431967413,-0.134932153,0.299952472,100,65.51956486,63.21286298,98.94438878,28.71002838,638.1002524,724.2303375,-724.2303375
-0.99845756,0.766499759,-0.345079012,100,64.5211073,70.87786057,96.959655,19.45027699,628.5482139,686.8990449,-686.8990449
-0.083659963,-0.365634985,-0.059410418,100,64.43744734,67.22151072,96.61795394,24.80210918,637.2400512,711.6463787,-711.6463787
-0.685220914,-0.702099378,0.958858557,100,63.75222643,60.20051694,100,33.04799247,669.097175,768.2411524,-768.2411524
-0.156033055,-0.434133711,0.478332136,100,63.59619337,55.85917983,100,38.31224012,668.9493261,783.8860464,-783.8860464
-0.87610893,-0.300136935,-0.926223675,100,62.72008444,52.85781048,94.67279273,42.21394558,633.4445656,760.0864023,-760.0864023
0.73446577,-0.642055793,-0.833216704,100,63.45455021,46.43725255,89.88051825,45.98914699,589.1380127,727.1054537,-727.1054537
-0.42134487,0.855217889,-0.340919566,100,63.03320534,54.98943144,87.91970766,40.24066969,561.4029793,682.1249883,-682.1249883
-0.162365715,-0.464910581,0.771745058,100,62.87083963,50.34032563,92.35842585,42.72929838,559.9853919,688.1732871,-688.1732871
0.40102616,0.386562876,0.727638743,100,63.27186579,54.20595439,96.54346507,40.03244633,535.1841658,655.2815048,-655.2815048
-0.54364806,-0.003155106,-0.255732727,100,62.72821773,54.17440333,95.07260951,41.34706764,492.0432033,616.0844063,-616.0844063
-0.558614275,-0.425890381,-0.655022838,100,62.16960345,49.91549952,91.30522316,46.02245481,426.6439239,564.7112883,-564.7112883
-0.924665177,-0.044971964,-0.945380336,100,61.24493828,49.46577988,85.8678357,46.67725333,388.6546461,528.686406,-528.686406
0.830574641,-0.424907604,-0.01065308,100,62.07551292,45.21670384,85.80656415,48.68248375,369.0520777,515.0995289,-515.0995289
-0.743075209,-0.584480804,0.744697481,100,61.33243771,39.3718958,90.08971728,55.75882243,379.5574014,546.8338687,-546.8338687
-0.506585035,0.833064861,0.905934049,100,60.82585267,47.7025444,95.30022806,46.8226039,390.2162469,530.6840586,-530.6840586
-0.538876901,0.365045687,0.807527996,100,60.28697577,51.35300127,99.94475306,45.08450463,397.2148101,532.468324,-532.468324
0.853918876,-0.009943192,-0.653971708,100,61.14089465,51.25356935,96.18341233,46.07941865,382.6170538,520.8553097,-520.8553097
0.828353871,-0.79948309,-0.956592377,100,61.96924852,43.25873845,90.68153843,52.81674772,361.7697183,520.2199614,-520.2199614
-0.536469607,0.540405576,0.770124974,100,61.43277891,48.6627942,95.11093866,47.89806574,333.9944509,477.6886481,-477.6886481
0.83456369,0.520798041,-0.589739277,100,62.2673426,53.87077461,91.71903296,42.18360867,312.0666627,438.6174888,-438.6174888
0.797447832,-0.136764618,0.012540771,100,63.06479043,52.50312842,91.79116163,43.44615369,307.147574,437.4860351,-437.4860351
0.060500821,-0.423967298,-0.624300762,100,63.12529125,48.26345545,88.20047437,46.65737713,307.288954,447.2610854,-447.2610854
-0.340924553,0.480107216,0.378542363,100,62.7843667,53.06452761,90.37767376,42.92751482,321.1115649,449.8941094,-449.8941094
-0.756931268,-0.302184598,-0.708397842,100,62.02743543,50.04268162,86.30329925,42.8313947,317.5793372,446.0735213,-446.0735213
0.60556404,0.983097623,-0.432359949,100,62.63299947,59.87365786,83.81656616,32.94885548,325.4608873,424.3074537,-424.3074537
0.11602677,-0.670790883,0.488602699,100,62.74902624,53.16574903,86.62678136,42.42871985,341.4509881,468.7371477,-468.7371477
0.58555258,0.000280822,-0.5875938,100,63.33457882,53.16855724,83.24721544,41.79087047,345.5500392,470.9226507,-470.9226507
-0.37794272,-0.492886652,-0.456224945,100,62.9566361,48.23969073,80.62322201,45.78745341,357.2410931,494.6034533,-494.6034533
-0.532960488,0.518568947,0.289857916,100,62.42367561,53.4253802,82.29034976,42.77756721,359.0174274,487.350129,-487.350129
0.121284522,-0.425117866,0.569654454,100,62.54496014,49.17420154,85.56673692,45.34843185,361.7937195,497.839015,-497.839015
0.927826296,-0.814996815,-0.720202833,100,63.47278643,41.02423338,81.4244656,52.13674858,367.9541384,524.3643841,-524.3643841
-0.294558677,-0.672660495,-0.274861699,100,63.17822776,34.29762843,79.8435891,54.59241873,385.7375185,549.5147747,-549.5147747
-0.507920495,-0.081091762,-0.8075887,100,62.67030726,33.48671081,75.19871496,59.08397979,380.9980608,558.2500001,-558.2500001
0.052379401,-0.150551411,0.684008508,100,62.72268666,31.9811967,79.13281338,58.10235041,373.6990981,548.0061493,-548.0061493
0.668437878,-0.321948208,-0.218751106,100,63.39112454,28.76171461,77.87465889,60.9966184,358.8588429,541.8486982,-541.8486982
-0.936349557,0.341999767,0.500863955,100,62.45477498,32.18171228,80.75539512,55.08374487,345.4225555,510.6737901,-510.6737901
0.285777691,0.886865591,-0.403596419,100,62.74055267,41.05036819,78.43409646,53.83848491,327.1396836,488.6551383,-488.6551383
-0.805211993,0.502140334,0.360067354,100,61.93534068,46.07177152,80.50503621,49.92825394,292.0972029,441.8819647,-441.8819647
-0.443096013,-0.111546479,0.200588446,100,61.49224467,44.95630674,81.65872754,50.51781406,260.9987711,412.5522133,-412.5522133
0.058140694,-0.879105758,0.057021993,100,61.55038536,36.16524916,81.98669149,56.27168397,242.3320718,411.1471237,-411.1471237
-0.616222499,-0.764131297,-0.949400664,100,60.93416286,28.52393619,76.52618098,62.24922156,236.9936715,423.7413362,-423.7413362
-0.791655988,-0.866962699,0.780521293,100,60.14250688,19.8543092,81.01537599,67.31644347,235.2929156,437.242246,-437.242246
-0.060066124,0.716911377,-0.056514957,100,60.08244075,27.02342297,80.69032827,64.81367433,250.6589127,445.0999356,-445.0999356
0.614537,0.19583388,-0.192754815,100,60.69697775,28.98176176,79.58169234,64.3701242,274.5059477,467.6163203,-467.6163203
-0.535988008,-0.372907048,-0.552537097,100,60.16098974,25.25269128,76.40375625,66.34943024,282.9575833,482.005874,-482.005874
0.691219969,0.208321689,0.509038962,100,60.85220971,27.33590818,79.33151132,63.91913203,274.3549684,466.1123645,-466.1123645
-0.271118716,0.509030975,0.598739324,100,60.581091,32.42621793,82.7751811,58.57224489,244.6441239,420.3608586,-420.3608586
-0.628535322,-0.613139831,-0.721464329,100,59.95255567,26.29481961,78.62565424,65.49284887,211.8448148,408.3233614,-408.3233614
0.025482808,-0.238784939,0.621991092,100,59.97803848,23.90697022,82.20305736,66.1616001,193.6063256,392.0911259,-392.0911259
0.698920459,-0.187211824,-0.614851692,100,60.67695894,22.03485198,78.66671674,63.22520995,187.2257475,376.9013773,-376.9013773
0.464852308,-0.094481652,-0.721992887,100,61.14181125,21.09003546,74.51414986,66.56030506,188.2802457,387.9611609,-387.9611609
-0.804789418,0.181340909,-0.252311748,100,60.33702183,22.90344455,73.06297018,62.93563521,193.8633492,382.6702549,-382.6702549
-0.539663275,-0.56928894,-0.561848798,100,59.79735856,17.21055514,69.83147753,67.60035198,191.230187,394.031243,-394.031243
-0.727230106,-0.146059972,0.2105235,100,59.07012845,15.74995542,71.04231067,69.10163315,190.9997078,398.3046072,-398.3046072
-0.66104054,-0.231695398,-0.194216926,100,58.40908791,13.43300144,69.92526535,70.81954844,184.6566392,397.1152845,-397.1152845
-0.705287435,-0.646147546,0.692091989,100,57.70380047,6.971525982,73.90585619,72.52251923,182.4881922,400.0557499,-400.0557499
0.314156736,0.592410725,-0.938733793,100,58.01795721,12.89563323,68.50669654,70.83043379,169.4672725,381.9585739,-381.9585739
0.344671012,-0.961614707,0.699998376,100,58.36262822,3.279486164,72.53276124,73.40337852,168.4772383,388.6873739,-388.6873739
0.003155642,0.964619667,0.032000971,100,58.36578386,12.92568283,72.71681592,71.18566972,163.6490147,377.2060239,-377.2060239
0.493118046,-0.264111624,-0.16914616,100,58.85890191,10.2845666,71.74396597,72.1125418,151.7828442,368.1204696,-368.1204696
-0.140851325,-0.34385768,0.803046939,100,58.71805058,6.845989796,76.36271802,70.06934572,141.6400693,351.8481065,-351.8481065
0.099122784,-0.076664829,0.057107182,100,58.81717337,6.079341503,76.69117193,72.00400363,134.856594,350.8686049,-350.8686049
0.7476059,-0.278176236,0.239937946,100,59.56477927,3.297579139,78.07118327,72.24339353,126.0749163,342.8050969,-342.8050969
0.712206952,0.952822301,0.462599246,100,60.27698622,12.82580215,80.73183871,68.46411287,128.1189034,333.511242,-333.511242
-0.752512764,0.389669788,-0.650716546,100,59.52447346,16.72250003,76.98922016,66.75859707,125.0798392,325.3556304,-325.3556304
-0.060031562,0.849142903,0.043006929,100,59.46444189,25.21392907,77.23657599,63.56651821,126.4780783,317.1776329,-317.1776329
-0.727777071,-0.135110768,0.737831552,100,58.73666482,23.86282139,81.48023949,68.65588934,128.2150818,334.1827498,-334.1827498
0.015381592,-0.437374543,0.062048167,100,58.75204642,19.48907597,81.83711166,67.47809885,124.2447117,326.6790082,-326.6790082
0.926174039,-0.937415172,-0.587625448,100,59.67822045,10.11492424,78.45736372,67.72485685,123.2354089,326.4099795,-326.4099795
-0.622968945,-0.545760703,-0.043910995,100,59.05525151,4.65731721,78.20480812,71.65493144,129.7819534,344.7467478,-344.7467478
-0.792548659,-0.591353235,-0.22785951,100,58.26270285,0,76.89426632,71.32341401,142.2200076,356.1902496,-356.1902496
0.569902444,-0.837646952,-0.229050007,100,58.83260529,0,75.57687735,71.95090039,156.0711956,371.9238968,-371.9238968
0.624021424,-0.120224495,-0.15093898,100,59.45662672,0,74.70874662,72.89908416,161.9360228,380.6332752,-380.6332752
0.455491867,-0.949619037,0.578100207,100,59.91211858,0,78.03370981,70.15443721,163.0167029,373.4800146,-373.4800146
-0.338015999,-0.539171756,0.520069884,100,59.57410258,0,81.02490961,69.93338243,152.0416176,361.8417649,-361.8417649
-0.810356534,0.640304544,-0.534233202,100,58.76374605,6.403045443,77.952249,72.84373548,136.7322201,355.2634266,-355.2634266
-0.430996712,-0.194183025,0.280048348,100,58.33274934,4.461215194,79.56295669,73.38382142,124.0173684,344.1688327,-344.1688327
-0.84245852,0.943899007,0.800979957,100,57.49029082,13.90020526,84.16982041,68.3271948,112.323058,317.3046424,-317.3046424
-0.297647508,-0.665522077,-0.654289185,100,57.19264331,7.24498449,80.4066537,71.19010193,106.963646,320.5339518,-320.5339518
0.479457946,0.048614057,-0.410449732,100,57.67210126,7.73112506,78.04593797,72.41007017,110.5192208,327.7494313,-327.7494313
-0.97027529,0.957483201,-0.68323892,100,56.70182597,17.30595707,74.11626586,70.1817934,105.01287,315.5582502,-315.5582502
0.530428398,0.567689606,0.863492442,100,57.23225436,22.98285312,79.08267229,68.42187895,115.0418673,320.3075042,-320.3075042
-0.278421436,0.027606234,-0.686076749,100,56.95383293,23.25891546,75.13667831,67.05716202,115.0501888,316.2216749,-316.2216749
0.414948686,-0.943635054,0.277181257,100,57.36878161,13.82256493,76.73089583,70.14434372,119.4656297,329.8986609,-329.8986609
-0.83598372,0.835620102,-0.81871817,100,56.53279789,22.17876594,72.02201016,68.72522044,121.3956452,327.5713065,-327.5713065
-0.928918019,-0.610300171,0.060351577,100,55.60387988,16.07576423,72.36912433,71.86824748,122.3341331,337.9388756,-337.9388756
0.742587553,0.877472431,-0.624976825,100,56.34646743,24.85048854,68.77454867,69.07634425,122.4129207,329.6419535,-329.6419535
0.146605209,-0.315422584,0.481020926,100,56.49307264,21.6962627,71.54115704,69.55218367,133.1672697,341.8238207,-341.8238207
-0.53467833,0.65137258,0.669722137,100,55.95839431,28.2099885,75.3930869,69.45254476,150.1234945,358.4811288,-358.4811288
-0.073201367,-0.584901386,-0.635169548,100,55.88519294,22.36097464,71.73988744,71.32628631,146.6121775,360.5910365,-360.5910365
0.871484248,-0.361423012,0.483882917,100,56.75667719,18.74674452,74.52295665,72.33501106,141.8799025,358.8849356,-358.8849356
-0.372131387,0.217644348,0.061504039,100,56.3845458,20.923188,74.87669924,65.73868048,143.6850009,340.9010424,-340.9010424
0.105478484,-0.297399796,-0.077509171,100,56.49002429,17.94919004,74.43090258,72.68200276,143.5015371,361.5475454,-361.5475454
0.787348721,0.944999756,-0.82249965,100,57.27737301,27.3991876,69.70026761,66.5091351,146.4005198,345.9279251,-345.9279251
0.599305918,0.251153969,0.395664343,100,57.87667892,29.91072729,71.97594466,65.0232572,150.714494,345.7842656,-345.7842656
-0.932093869,0.701154417,0.741578718,100,56.94458505,36.92227146,76.24116012,60.97755453,154.8427296,337.7753932,-337.7753932
0.388560828,0.630475223,-0.165453628,100,57.33314588,43.22702369,75.2895479,56.58936228,152.0174622,321.7855491,-321.7855491
0.86155577,-0.330492218,0.995288795,100,58.19470165,39.92210151,81.01398558,55.94214621,148.8579758,316.6844144,-316.6844144
0.191536162,0.981858299,-0.00878442,100,58.38623781,49.7406845,80.96346168,48.77949958,154.2135958,300.5520945,-300.5520945
-0.714404018,-0.39331348,0.763262331,100,57.6718338,45.8075497,85.35339118,51.71549521,158.866762,314.0132476,-314.0132476
0.213777799,-0.523183465,-0.734651164,100,57.8856116,40.57571505,81.12801979,53.87616774,170.266395,331.8948982,-331.8948982
0.406511275,-0.339436902,0.82353348,100,58.29212287,37.18134603,85.86460088,59.4719691,195.1812081,373.5971154,-373.5971154
-0.899466937,-0.416771686,-0.926205087,100,57.39265593,33.01362917,80.53750052,62.81422122,211.4864693,399.929133,-399.929133
-0.099312177,0.397462146,0.796219146,100,57.29334376,36.98825063,85.11698227,58.79651157,237.9855667,414.3751014,-414.3751014
0.299756913,0.899611084,-0.516891517,100,57.59310067,45.98436148,82.14406297,51.5356154,252.6750934,407.2819396,-407.2819396
0.419065527,-0.733453775,-0.56291963,100,58.0121662,38.64982373,78.90641139,57.51261505,265.7500962,438.2879413,-438.2879413
0.876791053,-0.347176356,0.457958241,100,58.88895725,35.17806017,81.54037394,60.6077747,251.8380199,433.661344,-433.661344
-0.836321721,0.846643203,0.866510098,100,58.05263553,43.6444922,86.52413652,54.51662164,250.4105463,413.9604112,-413.9604112
0.408614353,0.637218845,-0.980505602,100,58.46124988,50.01668065,80.88472488,47.42068109,220.5725174,362.8345607,-362.8345607
-0.677473135,-0.520142057,0.624753686,100,57.78377675,44.81526008,84.47801715,51.50494872,218.9077431,373.4225892,-373.4225892
0.272892027,-0.671376001,0.771971306,100,58.05666877,38.10150007,88.91803663,57.72725203,231.8188061,405.0005622,-405.0005622
0.752372541,0.189259019,-0.739490812,100,58.80904132,39.99409026,84.66482983,55.91304991,237.0232575,404.7624072,-404.7624072
-0.052884714,-0.667009841,0.175451668,100,58.7561566,33.32399185,85.67394613,61.05077341,239.9062265,423.0585467,-423.0585467
-0.357009577,-0.172919164,0.535644728,100,58.39914702,31.59480021,88.75472517,64.12187376,249.5994574,441.9650787,-441.9650787
0.15764155,0.584987352,0.089067834,100,58.55678858,37.44467374,89.26700188,58.24648114,262.4474887,437.1869322,-437.1869322
0.096874681,0.852787809,-0.170439378,100,58.65366326,45.97255183,88.28671394,49.92988345,266.1647458,415.9543961,-415.9543961
-0.205809045,-0.682224213,-0.796949192,100,58.44785421,39.1503097,83.7030333,56.33045576,260.2488219,429.2401892,-429.2401892
-0.230087369,-0.266602986,-0.507685601,100,58.21776684,36.48427984,80.78306213,58.26528254,237.9468634,412.742711,-412.742711
-0.147664626,-0.639717266,-0.796905103,100,58.07010222,30.08710718,76.19963507,66.12260678,226.758357,425.1261773,-425.1261773
-0.601216653,-0.038035858,0.871353959,100,57.46888556,29.7067486,81.21125729,62.89901859,221.2100451,409.9071008,-409.9071008
-0.656194328,-0.372554878,0.128748917,100,56.81269123,25.98119982,81.95176111,66.67200922,219.045252,419.0612797,-419.0612797
0.983780882,0.636702601,-0.299582645,100,57.79647212,32.34822583,80.22870124,61.89529291,229.8068972,415.4927759,-415.4927759
0.828541665,0.483615128,0.623820224,100,58.62501378,37.18437712,83.81662468,59.67040712,238.7154552,417.7266765,-417.7266765
0.788736783,0.188939821,0.047060668,100,59.41375057,39.07377532,84.08729573,54.95293569,233.6841164,398.5429235,-398.5429235
0.395848105,0.711763265,0.735071113,100,59.80959867,46.19140797,88.31508247,50.0535469,224.3631081,374.5237488,-374.5237488
0.915565009,0.090434577,-0.29342659,100,60.72516368,47.09575374,86.62742936,50.12385343,200.3919482,350.7635085,-350.7635085
-0.782596289,-0.016622663,0.402682471,100,59.94256739,46.92952711,88.94347142,50.61846493,194.8560264,346.7114212,-346.7114212
0.76531886,0.877400842,-0.808261747,100,60.70788625,55.70353553,84.29472623,40.07005099,185.6448078,305.8549608,-305.8549608
0.606590503,0.108840368,-0.397453735,100,61.31447675,56.79193921,82.00875743,39.98394221,202.187753,322.1395796,-322.1395796
-0.817164749,0.347926225,0.450127712,100,60.497312,60.27120146,84.59768242,36.24899112,225.3449307,334.091904,-334.091904
0.659574864,-0.719682587,0.406099911,100,61.15688687,53.07437559,86.93338,42.30656386,258.152907,385.0725986,-385.0725986
-0.956093533,-0.894740781,0.821991467,100,60.20079334,44.12696778,91.66109215,51.42694046,279.2346304,433.5154518,-433.5154518
0.608460996,0.351172199,0.129868577,100,60.80925433,47.63868977,92.40803573,46.75391379,312.077026,452.3387674,-452.3387674
-0.614811387,-0.24235026,-0.523704584,100,60.19444294,45.21518717,89.39593083,51.6242689,323.4737526,478.3465593,-478.3465593
0.623131521,0.569055457,-0.850173713,100,60.81757447,50.90574174,84.50612753,45.78229717,358.7653313,496.1122228,-496.1122228
0.841546165,-0.288199967,-0.049314023,100,61.65912063,48.02374207,84.22249623,47.64279536,367.1902217,510.1186078,-510.1186078
-0.066996361,-0.221100222,0.764302608,100,61.59212427,45.81273984,88.61840893,49.14740898,376.5057853,523.9480123,-523.9480123
0.045940818,-0.01942823,-0.635238538,100,61.63806509,45.61845754,84.96481266,50.0662877,350.0173706,500.2162337,-500.2162337
0.530772625,0.125669067,0.08576332,100,62.16883771,46.87514822,85.45808334,47.63969297,320.7897806,463.7088595,-463.7088595
0.106372522,0.538277243,-0.319658873,100,62.27521023,52.25792065,83.61955435,41.87392838,304.5790236,430.2008087,-430.2008087
-0.411679979,-0.19527916,0.289531773,100,61.86353025,50.30512905,85.28480629,43.56685447,309.536644,440.2372074,-440.2372074
-0.457515713,0.960978067,0.727663295,100,61.40601454,59.91490972,89.46998672,37.05899722,319.5885605,430.7655521,-430.7655521
0.155364833,-0.197230519,0.290493485,100,61.56137937,57.94260453,91.14076997,38.78044968,317.5897691,433.9311181,-433.9311181
0.506901473,-0.718589387,-0.504125309,100,62.06828085,50.75671066,88.24127594,45.06576098,317.1102916,452.3075745,-452.3075745
0.986732719,-0.219726618,0.483789957,100,63.05501357,48.55944448,91.02381049,47.30543906,321.869115,463.7854322,-463.7854322
0.049049557,-0.523248603,0.234870772,100,63.10406312,43.32695845,92.3746778,50.6033078,328.3099895,480.1199129,-480.1199129
0.74925466,-0.885617193,-0.025360794,100,63.85331778,34.47078652,92.22881432,55.94845669,354.3448664,522.1902365,-522.1902365
-0.592406648,0.591643125,-0.983263809,100,63.26091113,40.38721777,86.57353876,50.74973812,367.5976179,519.8468323,-519.8468323
-0.833795412,0.130496694,0.568063012,100,62.42711572,41.69218471,89.84077268,50.90305127,387.590164,540.2993178,-540.2993178
-0.691878247,0.797318471,-0.156904823,100,61.73523748,49.66536942,88.9383292,46.04223101,379.0816701,517.2083631,-517.2083631
-0.461357547,-0.528973593,0.423942422,100,61.27387993,44.3756335,91.3766486,49.27114822,366.3761487,514.1895933,-514.1895933
-0.560634957,-0.686513927,0.464200258,100,60.71324497,37.51049423,94.04651232,56.34560892,343.5426111,512.5794378,-512.5794378
-0.271431722,-0.163302101,0.817208771,100,60.44181325,35.87747321,98.74671663,55.23475247,324.4482836,490.152541,-490.152541
0.162629987,0.348444794,-0.566816859,100,60.60444324,39.36192116,95.48665001,56.30261649,299.0950235,468.002873,-468.002873
-0.039202093,-0.496674242,0.656709168,100,60.56524114,34.39517874,99.26373533,60.03809819,311.6680917,491.7823862,-491.7823862
-0.988562378,0.712951673,0.764625861,100,59.57667877,41.52469547,100,53.16465849,322.3702811,481.8642566,-481.8642566
-0.78845985,0.065361859,-0.645130758,100,58.78821892,42.17831406,96.2895083,54.5708364,312.792286,476.5047952,-476.5047952
0.180955576,0.752885217,-0.029518744,100,58.96917449,49.70716623,96.11973022,49.3584845,299.9420808,448.0175343,-448.0175343
0.08152023,-0.268389763,0.963672536,100,59.05069472,47.02326861,100,50.44619521,288.0386945,439.3772802,-439.3772802
0.088704028,-0.628806274,-0.328415153,100,59.13939875,40.73520587,98.11110897,55.13323479,266.4773659,431.8770702,-431.8770702
-0.711409474,0.365899246,0.160439646,100,58.42798928,44.39419833,99.0338831,53.13883984,263.9807602,423.3972797,-423.3972797
0.038638818,0.43038851,0.201481403,100,58.46662809,48.69808342,100,50.05877468,269.9945154,420.1708395,-420.1708395
-0.429554663,-0.049600959,-0.591098454,100,58.03707343,48.20207383,96.60027695,50.0564377,267.568808,417.7381211,-417.7381211
-0.988234678,0.640944723,-0.89157364,100,57.04883875,54.61152106,91.47236054,44.28898397,274.3393616,407.2063135,-407.2063135
0.343166602,-0.810773386,0.519330852,100,57.39200536,46.5037872,94.45930977,50.89288116,293.428335,446.1069785,-446.1069785
0.077533847,-0.25885856,-0.143360397,100,57.4695392,43.9152016,93.63476753,55.53669973,280.6940673,447.3041665,-447.3041665
-0.522931992,-0.951520232,-0.816749752,100,56.94660721,34.39999928,88.93720328,58.6323521,275.4460391,451.3430954,-451.3430954
0.900295919,-0.086052143,0.404792446,100,57.84690313,33.53947786,91.26538093,61.29899153,278.9802667,462.8772413,-462.8772413
-0.068718437,-0.937587556,0.139961176,100,57.77818469,24.1636023,92.07037244,67.93504085,290.8459283,494.6510509,-494.6510509
0.067308151,0.266683462,0.226072549,100,57.84549284,26.83043692,93.37063647,65.73317294,297.713794,494.9133128,-494.9133128
-0.100729783,0.696501325,0.608528462,100,57.74476306,33.79545017,96.87060881,59.07343091,302.1304482,479.3507409,-479.3507409
-0.650228616,0.37284565,0.660874723,100,57.09453444,37.52390667,100,61.10939158,292.548075,475.8762498,-475.8762498
0.822886985,-0.527078857,-0.983319789,100,57.91742143,32.2531181,94.34440247,62.98608105,254.9077213,443.8659645,-443.8659645
-0.553439369,0.477734763,0.796447664,100,57.36398206,37.03046573,98.92519855,59.62582512,237.1741549,416.0516303,-416.0516303
0.810717951,0.016156825,0.170184221,100,58.17470001,37.19203399,99.90401894,60.12069757,221.6683026,402.0303953,-402.0303953
-0.998154239,-0.273740494,0.967289681,100,57.17654577,34.45462904,100,64.25372246,208.4011455,401.1623129,-401.1623129
-0.26239965,-0.163441562,0.757957942,100,56.91414612,32.82021342,100,61.07924107,210.7729676,394.0106908,-394.0106908
-0.090477134,0.703716705,-0.140250544,100,56.82366899,39.85738047,99.19334418,59.86686948,224.3972792,403.9978876,-403.9978876
-0.679578073,0.793700468,-0.594239397,100,56.14409091,47.79438515,95.77555588,53.27981683,221.0996469,380.9390974,-380.9390974
-0.19528138,0.948648512,0.830914601,100,55.94880953,57.28087027,100,43.05345959,233.2895308,362.4499096,-362.4499096
0.188002359,-0.455479021,-0.433958192,100,56.13681189,52.72608006,97.50407456,46.0998783,230.605526,368.9051609,-368.9051609
-0.904915981,0.434680325,-0.03460085,100,55.23189591,57.07288331,97.30506658,45.49367115,228.7762174,365.2572308,-365.2572308
-0.680747841,0.898835913,0.170536914,100,54.55114807,66.06124244,98.2859155,35.96621158,227.5335501,335.4321848,-335.4321848
0.056874592,0.933249488,-0.252640963,100,54.60802266,75.39373731,96.83284233,22.71856629,225.8168995,293.9725984,-293.9725984
-0.337704182,-0.369067573,-0.849142316,100,54.27031848,71.70306158,91.94897114,27.5526076,245.3186653,327.9764882,-327.9764882
0.898819939,0.157092673,0.469312945,100,55.16913842,73.27398831,94.64824066,24.65005716,275.3728765,349.323048,-349.323048
-0.847639279,-0.893928842,0.113514543,100,54.32149914,64.33469989,95.30112345,37.99014057,303.0847203,417.055142,-417.055142
0.781087092,0.753384925,0.892449621,100,55.10258623,71.86854915,100,26.84369946,332.6832717,413.2143701,-413.2143701
0.159350725,-0.019709093,0.914097845,100,55.26193696,71.67145821,100,26.35065599,366.8470499,445.8990178,-445.8990178
0.318334756,0.445077083,0.875880798,100,55.58027171,76.12222904,100,20.07493433,401.9342152,462.1590182,-462.1590182
-0.854338012,-0.983631168,0.818796575,100,54.7259337,66.28591736,100,33.95472737,444.3569343,546.2211164,-546.2211164
0.418176023,-0.403908892,0.810275298,100,55.14410972,62.24682844,100,39.49570143,444.6466679,563.1337722,-563.1337722
-0.680758147,-0.920580754,-0.533402027,100,54.46335158,53.04102091,96.93211993,50.00230156,436.8002839,586.8071886,-586.8071886
-0.481978325,0.371434997,-0.631488785,100,53.98137325,56.75537088,93.3000905,45.33032621,420.4666058,556.4575844,-556.4575844
0.370043407,-0.250209552,0.22482157,100,54.35141666,54.25327536,94.59315948,48.73348565,436.4646169,582.6650738,-582.6650738
0.858594253,0.85212745,-0.418398224,100,55.21001091,62.77454987,92.18672773,38.75368936,436.7762991,553.0373672,-553.0373672
-0.715464932,-0.469403582,0.25958529,100,54.49454598,58.08051404,93.67974144,44.6974801,442.0550649,576.1475052,-576.1475052
0.540884377,-0.256222317,-0.839361643,100,55.03543036,55.51829087,88.85212413,46.30807547,393.992576,532.9168025,-532.9168025
-0.716873813,-0.785888523,-0.678487501,100,54.31855654,47.65940563,84.94977997,54.85324554,350.5723498,515.1320864,-515.1320864
0.14537123,0.864477319,-0.169598924,100,54.46392777,56.30417882,83.97432594,46.92008325,311.2851611,452.0454109,-452.0454109
0.823518812,-0.341988021,-0.86459689,100,55.28744658,52.88429861,79.00156724,48.73504921,297.7029147,443.9080623,-443.9080623
-0.493121182,-0.833168883,0.793894661,100,54.7943254,44.55260978,83.56767964,58.43546758,306.03222,481.3386227,-481.3386227
0.839148615,0.193802114,-0.46857793,100,55.63347402,46.49063092,80.87263759,55.71890818,315.6463625,482.803087,-482.803087
-0.90985897,0.247467427,0.186501632,100,54.72361505,48.96530518,81.94530813,54.25276081,305.2823837,468.0406661,-468.0406661
-0.512480868,0.136084524,-0.570121643,100,54.21113418,50.32615042,78.66623392,53.10699118,297.6578042,456.9787778,-456.9787778
0.044231583,0.799493591,0.883546323,100,54.25536576,58.32108633,83.74798094,41.45548068,283.2444194,407.6108614,-407.6108614
-0.04514496,0.318054853,0.641557991,100,54.2102208,61.50163487,87.43792375,40.76275462,276.244871,398.5331349,-398.5331349
