,0,1,2,3,4,5,6
297,-0.77151286,-0.019547923,-0.02676478,-0.9885496,-1.0923322,0.89813062,1.1473362
298,-1.0139293,-0.35770784,-0.20377741,-0.9565437,-1.0586264,0.69004726,1.0275734
299,-1.351476,-0.7087991,-0.27383324,-0.92666566,-1.0277628,0.48191673,0.88553603
300,-1.3263386,-0.98918202,-0.6128252,-0.901976,-1.0015573,0.36877262,1.0921082
301,-1.4448651,-1.1341283,-0.85540786,-0.85194284,-0.97440185,0.25848792,1.0504931
302,-1.4805988,-1.2023545,-1.0037441,-0.82743176,-0.95515103,0.28713686,0.85596398
303,-1.7318187,-1.3133442,-0.95352837,-0.81783577,-0.94886586,0.38332849,0.52174385
304,-1.650915,-1.3476057,-1.0833302,-0.81425451,-0.94723447,0.43971256,0.45342363
305,-1.8048102,-1.4096051,-1.2186832,-0.74510525,1.1008548,0.5645541,0.32781937
306,-1.9508372,-1.4360845,-0.992241,-0.77773543,1.0920717,0.57613367,0.54517968
307,-1.5463749,-1.335895,-1.3515116,-0.75477381,1.096196,0.62010633,1.5010438
308,-1.8740214,-1.3420208,-0.99939162,-0.77296078,1.0863501,0.69325202,1.1128642
309,-1.7974238,-1.2561745,-1.0925483,-0.76891419,1.0869457,0.70106794,1.4959165
310,-1.72601,-1.2188344,-1.1094362,-0.76201097,1.0838339,0.7848004,1.4682024
311,-1.8359375,-1.2119867,-0.96314839,-0.77225919,1.073285,0.79327316,1.4193197
312,-1.8092813,-1.1887703,-0.96834491,-0.77775662,1.0766805,0.82999856,1.4935382
313,-1.591643,-1.1753052,-1.0330228,-0.7844681,1.0708589,0.88839831,1.4757377
314,-1.683668,-1.1690383,-0.95815393,-0.79966312,1.0744481,0.92032345,1.4553545
315,-2.0749792,-0.90421295,-1.3170911,1.4029421,1.1213383,0.89435719,1.5606387
316,-1.7292142,-0.95437541,-1.2786908,1.3497611,1.103901,0.75549403,1.399263
317,-1.9443533,-0.98787431,-0.79709855,1.2910275,1.0802728,0.45894446,0.58404361
318,-1.8933568,-1.0602283,-0.45193457,1.226605,1.0552112,0.20360008,0.3661507
319,-1.3516822,-1.0853316,-0.53785919,1.1610548,1.0318082,0.061881473,0.76724144
320,-1.2919567,-1.1603178,-0.22241335,1.0855323,1.0084404,-0.10554343,0.46390808
321,-1.2595417,-1.1885182,0.10489901,1.0258878,0.98423191,-0.2632016,0.19092413
322,-0.84966372,-1.2074733,0.027148656,0.97750987,0.9811218,-0.32544921,0.62203771
323,-0.68289394,-1.2078668,0.10380201,0.94145663,0.9678334,-0.40060401,0.6453302
324,-0.79004013,-1.267552,0.45080846,0.89920526,0.9397282,-0.5053677,0.26645945
325,-0.12401362,-1.476777,1.0199974,-1.3924423,-1.161155,-0.58604449,0.22386264
326,-0.41287927,-0.83000895,0.64695711,-1.2318519,-1.1343814,-0.60594997,0.54737478
327,-0.66333475,-0.26418438,0.23366409,-1.0720113,-1.1091249,-0.57449875,0.77787561
328,-1.1246839,0.2267619,-0.023320042,-0.91320324,-1.0880517,-0.47963811,0.63431907
329,-0.93214633,0.31770817,0.054721049,-0.93930202,-1.1002472,0.11653631,-0.43111437
330,-0.7460764,0.40344717,0.15442603,-0.98400181,-1.1235961,0.58587419,-1.129381
331,-0.82165394,0.49240535,0.2937877,-0.98486416,-1.1325913,0.89042027,-1.4582313
332,-0.86797367,0.57786778,0.36415785,-0.97784577,-1.1329247,1.0835636,-1.4823538
333,-0.77352988,0.62919554,0.4086024,-1.0036532,-1.1420716,1.2775336,-1.4907275
334,-0.8754758,0.68082685,0.5654966,-1.0126232,-1.1550347,1.4080968,-1.7536905
335,-1.2083132,0.93279984,0.1035434,1.2142366,0.92132102,1.5885332,-1.6934785
336,-0.86030453,0.9870303,0.20285083,1.1548527,0.89638046,1.4927106,-1.6546036
337,-1.0474239,1.0411423,0.5669057,1.1162551,0.88232354,0.96163584,-1.2016258
338,-1.1622499,1.1152354,0.84995665,1.0940385,0.86525298,0.54136787,-0.53249731
339,-0.77678182,1.1803049,0.66274941,1.0859084,0.85889346,0.32249946,0.13344841
340,-0.74275108,1.1982592,0.86813733,1.0419664,0.8419856,0.10496466,-0.019916156
341,-0.65426671,1.2040317,0.92455227,1.0105285,0.82859017,-0.070495128,0.14778996
342,-0.3752004,1.2442225,0.81967448,1.0051372,0.82699468,-0.17148084,0.36529953
343,-0.49365013,1.1355719,1.1665566,0.9499299,0.81068452,-0.33907155,-0.071438399
344,-0.65136682,1.0937641,1.4673098,0.90936859,0.79261175,-0.47752507,-0.19151716
345,0.21937489,1.1184376,1.0135279,0.86361303,-1.2305718,-0.4766362,0.85610096
346,0.36648928,1.0892704,0.84579484,0.87046312,-1.224547,-0.54591768,0.26898955
347,0.22423029,0.97717002,1.0113133,0.85496051,-1.2265684,-0.70575512,-0.5243068
348,0.12093822,0.87948094,1.2085367,0.82011404,-1.2331742,-0.86914208,-1.0409681
349,-0.13336173,0.84672992,1.3842026,0.82545182,-1.2329594,-1.0299274,-1.3324964
350,-0.3488847,0.78110616,1.6156208,0.81271446,-1.2425919,-1.1742516,-1.470818
351,-0.50162661,0.72560757,1.7983564,0.78100823,-1.2471265,-1.2989679,-1.5484513
352,-0.57795461,0.70772505,1.8342866,0.7782899,-1.2456728,-1.4027382,-1.3750237
353,-0.311292,0.7393681,1.5289304,0.82397117,-1.2368841,-1.4133342,-0.79247515
354,0.03812207,0.79852388,1.0925473,0.84895919,-1.2235846,-1.3259591,-0.31274177
355,0.12576702,0.79725676,1.0066129,0.84217143,-1.2165687,-1.3212709,-0.64363739
356,0.12835684,0.32231726,1.1963821,0.77365789,-1.2166987,-1.3639627,-0.89153448
357,0.049827896,-0.17966621,1.3672329,0.70195186,-1.2159858,-1.4109799,-1.0817723
358,0.21193213,-0.69660268,1.5245425,0.60862786,-1.2151014,-1.4570184,-1.1895256
359,0.20103699,-1.1507203,1.634054,0.54307442,-1.2145028,-1.4971892,-1.1901702
360,0.20403951,-1.3483205,1.6669503,0.52319026,-1.2113289,-1.5247815,-1.1386687
361,0.38514468,-1.5354816,1.5602344,0.49982683,-1.2067671,-1.5291409,-0.89997947
362,0.45257754,-1.6033177,1.3956683,0.51320876,-1.2010106,-1.5114268,-0.71192411
363,0.47789518,-1.6884942,1.4070941,0.48985832,-1.1908234,-1.507951,-0.74102625
364,0.56276806,-1.7110815,1.3319319,0.49450308,-1.1886993,-1.5002409,-0.8055801
365,0.39575812,-1.7411408,1.280266,0.53854964,0.84312732,-1.5156073,-0.96856518
366,-0.14509226,-1.1951158,1.6784083,0.5931394,0.82415974,-1.5369801,-0.94646734
367,-0.12706062,-0.6188277,1.5648886,0.66494324,0.81005649,-1.4546085,-0.13258591
368,0.2101804,-0.18973744,1.2471555,0.71569691,0.80986989,-1.3051038,0.50030762
369,-0.046445343,0.090783709,1.4931603,0.73358424,0.79615232,-1.2591135,0.18264117
370,0.080897219,0.3525638,1.4361805,0.74603067,0.78679005,-1.1746826,0.46277914
371,0.2594427,0.53380976,1.3419482,0.75554672,0.7800529,-1.0756782,0.5535008
372,-0.032759892,0.62998844,1.6974853,0.75153933,0.76049167,-1.0863501,0.037511254
373,0.091456105,0.72253699,1.6924948,0.73945712,0.7573375,-1.0495228,0.2450567
374,0.34534234,0.85655378,1.5547972,0.74197795,0.75155652,-0.97788704,0.54287093
375,0.81388281,0.65873984,1.8975646,-1.4569106,0.6953795,-0.95541335,0.48888588
376,0.40973294,0.68462201,1.9654573,-1.4168112,0.70859311,-0.89352761,0.73415369
377,0.33360584,0.88089708,1.5633182,-1.3224015,0.73045599,-0.74431397,1.4368802
378,0.081298135,0.98827396,1.2172433,-1.2122707,0.76906196,-0.59433539,1.8188897
379,-0.30205795,0.99097365,1.2151993,-1.1598772,0.78206614,-0.4928656,1.6426665
380,0.036424938,1.0710699,0.51130768,-1.0743093,0.8195564,-0.29566921,2.4148107
381,-0.56476505,1.0564931,0.7156316,-1.0253424,0.82842363,-0.22208004,1.7312753
382,-0.77751503,1.0822114,0.62567213,-0.98334427,0.84902235,-0.10323441,1.7906658
383,-0.56977284,1.0124374,0.43178209,-0.97888517,0.8552941,0.20353415,1.6901234
384,-0.75266655,0.91672218,0.62984402,-0.99800238,0.85232542,0.41690126,1.2503706
385,-0.27020987,0.9127695,0.18784105,-0.99096207,0.85668907,0.63468705,1.6926637
386,-0.77484182,0.85956573,0.50737092,-0.98893176,0.86372526,0.66406428,1.1550547
387,-0.49353101,0.84898651,0.2858576,-0.98401848,0.86189051,0.82987994,1.3824083
388,-0.8155433,0.81721508,0.42154606,-0.96226835,0.8730818,0.92578056,1.1180211
389,-0.77340305,0.81732341,0.45504766,-0.97891435,0.86369735,1.0232062,1.1772348
390,-0.49919518,0.81634937,0.14376697,-0.96631122,0.88320133,1.1185215,1.4336379
391,-0.85619281,0.79076656,0.47827723,-0.96931429,0.86172171,1.1670486,0.93788186
392,-0.52208012,0.8118858,0.18186391,-0.96537658,0.87176128,1.2255132,1.323304
393,-0.83032796,0.81786016,0.37447425,-0.95700596,0.8721342,1.2216238,0.99683001
394,-0.71092815,0.75683862,0.36501392,-0.9722378,0.86405199,1.3014845,1.0235899
395,-0.33368008,0.78565895,0.23106038,-1.0171487,-1.1543122,1.3597895,1.2534987
396,-0.52998606,0.80062949,0.2450308,-0.99676699,-1.1564477,1.3411125,0.55761666
397,-0.74871762,0.66593289,0.46769718,-1.008898,-1.1484914,1.4186409,-0.40581673
398,-0.59100662,0.65154268,0.3022856,-1.0075666,-1.1485548,1.4906047,-0.44773121
399,-0.72986643,0.60497182,0.37756454,-1.0063826,-1.1411868,1.5081625,-0.79631363
400,-0.69789455,0.58163688,0.38690437,-1.0095118,-1.1426476,1.5201583,-0.85202384
401,-0.62182333,0.60144991,0.20930274,-0.99177842,-1.1389989,1.5238409,-0.70333789
402,-0.73055068,0.594657,0.33384984,-0.99454438,-1.1376793,1.5705592,-1.0718256
403,-0.66339402,0.5738666,0.34263191,-1.017267,-1.1507607,1.6114654,-1.0332246
404,-0.66977307,0.62427297,0.27217095,-0.99419691,-1.1419324,1.5872503,-1.0773953
405,-1.2267036,0.80274885,-0.036932596,1.2291938,0.9409623,1.640233,-1.1166239
406,-0.79075032,0.37135047,-0.041372831,1.130307,0.92330977,1.3976411,-0.36478483
407,-0.69310313,-0.087622102,0.23872004,1.0146526,0.92654198,0.96470979,-0.19558508
408,-0.72346947,-0.53318594,0.65921927,0.91286968,0.90555414,0.57310391,-0.34972062
409,-0.23309021,-0.7814728,0.56057906,0.8404835,0.8918718,0.3288618,0.28175518
410,-0.026216205,-0.99742209,0.64838472,0.77672974,0.88206446,0.1295629,0.33535896
411,-0.034445275,-1.2050455,0.97463293,0.70092163,0.86491759,-0.092210074,-0.096833164
412,-0.030196156,-1.3534884,1.1691417,0.66216532,0.86001246,-0.24313331,0.089682324
413,0.53169661,-1.4247498,0.88295273,0.6247342,0.8513844,-0.29655248,0.64968017
414,0.4545661,-1.5090235,1.1518966,0.57504638,0.84298349,-0.42136096,0.19110943
415,0.76908433,-1.8148772,1.7561058,-1.6692323,0.77820906,-0.54860133,-0.044910522
416,0.68180936,-1.1264818,1.2799745,-1.5038146,0.79690144,-0.50138293,1.0406279
417,0.39709724,-0.56856644,0.90194283,-1.346325,0.81648081,-0.42603408,1.5315997
418,-0.47866365,-0.1039686,1.0956384,-1.2131326,0.83518382,-0.40187013,1.2392164
419,-0.16622788,0.32936862,0.25696939,-1.0671291,0.86356041,-0.26089199,2.2130855
420,-0.60736087,0.63214096,0.20210667,-0.97934771,0.88435059,-0.13898412,1.8877976
421,-0.89199149,0.75930851,0.28446427,-0.93333446,0.88319577,0.079338916,1.3838807
422,-0.61235796,0.78165703,0.29101986,-0.97017743,0.86902828,0.46957222,0.98889273
423,-0.67062388,0.82724556,0.38247184,-0.97903895,0.87376755,0.72393695,0.72115603
424,-0.61175487,0.83495163,0.33193003,-0.972389,0.86950336,0.88753012,0.72020183
425,-0.38540588,0.89401472,0.3979434,-1.0293155,-1.1719587,1.0639961,0.76831776
426,-0.44002699,0.50926577,0.23966584,-1.0253446,-1.1470015,0.97916928,0.51355159
427,-0.72152352,0.10975949,0.13202227,-1.0009618,-1.1097027,0.74965542,0.39370021
428,-0.78420395,-0.2209645,-0.18356024,-0.97825877,-1.0747126,0.6202204,0.60249084
429,-1.121512,-0.61534591,-0.22926594,-0.95677406,-1.0443749,0.44233133,0.36410104
430,-1.0940605,-0.83303948,-0.5603631,-0.92287846,-1.0254637,0.3484054,0.63462442
431,-1.1441902,-0.9262902,-0.86402544,-0.87651134,-0.99379535,0.30369885,0.7393526
432,-1.450068,-1.0527867,-0.91568013,-0.83801086,-0.9721851,0.2811163,0.43459722
433,-1.4731929,-1.1390482,-1.0053386,-0.81715115,-0.95715262,0.39310179,0.23772581
434,-1.4453014,-1.2277385,-1.0909833,-0.82433171,-0.95480554,0.46147111,0.11378357
435,-2.2512849,-1.0631333,-1.4095367,1.4280426,1.1407572,0.54075202,-0.056178706
436,-1.9037654,-0.64154164,-1.2538035,1.3984692,1.1013285,0.7239324,-0.28852685
437,-1.7038231,-0.3240798,-0.75939832,1.3244635,1.0524147,0.71311456,-0.89336109
438,-1.6588771,0.050940219,-0.50383786,1.2987767,1.0112209,0.49881894,-0.60268397
439,-1.0887681,0.35852542,-0.63347701,1.2734995,0.9851373,0.44136839,-0.14372558
440,-1.2763675,0.60211121,-0.21526605,1.2633402,0.96194657,0.25294369,-0.40602704
441,-1.2092533,0.76958654,0.0021162868,1.2168824,0.94325352,0.077006014,-0.30171615
442,-0.93998102,0.91989768,-0.022682723,1.1989764,0.92320324,0.028048155,0.15291937
443,-0.95891358,1.0005258,0.25240913,1.1608169,0.9069701,-0.088219697,-0.040177211
444,-1.0027715,1.0507583,0.51201311,1.1258464,0.8889156,-0.22198105,-0.17687233
445,-0.52596636,1.1357163,0.29332989,1.1078098,0.87498273,-0.22437532,0.47118633
446,-0.28728994,0.60054715,0.55946923,0.98324918,0.86001924,-0.31621471,0.18568104
447,-0.48867653,0.14473088,1.0677215,0.87322954,0.84585538,-0.45946551,-0.11786519
448,0.082929314,-0.30123255,0.90200884,0.78798888,0.84385207,-0.48562745,0.50494636
449,0.53579211,-0.74226484,0.88099028,0.67885774,0.82680305,-0.52153678,0.44656477
450,0.22276723,-1.0868717,1.3750114,0.60695239,0.82570798,-0.62952195,0.0046003236
451,0.55422683,-1.280685,1.3308468,0.54153848,0.81389879,-0.6488719,0.45825407
452,0.91433479,-1.3903608,1.1347945,0.52709268,0.81935507,-0.63568308,0.75159411
453,0.67969559,-1.5668223,1.6298781,0.46004056,0.7948196,-0.73545381,0.038663488
454,0.72413995,-1.6404515,1.7002872,0.42982217,0.79471415,-0.79957518,0.19382276
455,1.1138351,-1.6461686,1.4527728,0.41512165,0.79940831,-0.77015241,0.71028014
456,0.68481716,-1.1484922,1.7518424,0.46737811,0.77378947,-0.82180505,0.15570015
457,0.62132099,-0.70706855,1.7654766,0.52517711,0.76820929,-0.86812084,0.18444861
458,0.95372537,-0.27278445,1.3591277,0.58764533,0.76450179,-0.80313128,0.78482522
459,0.67910462,0.0080535509,1.6547681,0.60423828,0.75304991,-0.82673051,0.26433598
460,0.44979485,0.21667092,1.9228486,0.60777483,0.73852271,-0.87305027,-0.021194823
461,0.81934839,0.44529171,1.5263471,0.64410385,0.73824559,-0.80485595,0.66447251
462,0.75424417,0.5694305,1.6558107,0.64184828,0.72843097,-0.80161736,0.41311058
463,0.58395956,0.60849669,1.9261155,0.62110774,0.72576359,-0.83857384,0.094523428
464,0.79761055,0.71521261,1.7252904,0.6324816,0.71720905,-0.80149873,0.52424048
465,1.4886305,0.52412769,2.0911038,-1.6100483,-1.3656561,-0.78594947,0.5061745
466,1.0389877,0.15195332,2.113228,-1.5832096,-1.3355845,-0.81751931,0.16454377
467,0.93833004,-0.14238629,1.6651614,-1.5236588,-1.2952628,-0.75848244,0.65791054
468,0.77256348,-0.46960074,1.2676459,-1.4722886,-1.2496675,-0.68742948,0.84786838
469,0.38950778,-0.83509054,1.1317215,-1.426038,-1.211531,-0.67621633,0.73192719
470,0.37584575,-1.0755659,0.58231975,-1.3452132,-1.159514,-0.59126038,1.0977351
471,0.012420984,-1.2257882,0.41864505,-1.2865133,-1.1265211,-0.58149762,0.81380522
472,-0.34057028,-1.2757311,0.15328871,-1.191867,-1.0944594,-0.56119527,0.86806629
473,-0.46664258,-1.276758,-0.20837948,-1.1063141,-1.0624981,-0.54087619,0.90013033
474,-0.86650133,-1.3101078,-0.35469284,-1.0397582,-1.0324274,-0.5331966,0.79110479
475,-1.6298003,-1.0421667,-1.0734095,1.296969,1.0969749,-0.48947531,0.91825945
476,-1.5771665,-0.5428489,-1.1180368,1.3346529,1.0635247,-0.45413204,0.84658762
477,-1.529452,-0.13428795,-0.89852649,1.3382075,1.0488195,-0.41788115,0.47628655
478,-1.4527019,0.14983389,-0.64063033,1.2992053,1.0036013,-0.36562716,0.24035686
479,-1.3773446,0.41442044,-0.40612424,1.2827783,0.98567143,-0.34826902,0.09502253
480,-1.2035148,0.60017099,-0.24986301,1.2443929,0.9609763,-0.38797566,0.091104355
481,-1.1381531,0.73969663,-0.04302057,1.2123138,0.93409869,-0.44992888,0.071260594
482,-1.0978814,0.87111793,0.13578127,1.1828321,0.92053712,-0.50284764,0.11056686
483,-0.6072222,0.96231541,-0.035661911,1.1552071,0.90238212,-0.48290058,0.52684185
484,-0.6417985,0.9880714,0.17254057,1.130744,0.88832689,-0.51707867,0.27444553
485,-0.21970384,0.84477545,0.89267766,-1.1432828,-1.2088992,-0.60103166,0.057702778
486,-0.29846991,0.93744239,0.5494987,-1.0585797,-1.1881193,-0.58690814,0.47800964
487,-0.45789671,0.9801948,0.34158071,-1.0014857,-1.1669817,-0.44425781,0.29275149
488,-0.18222235,0.86477533,0.31041778,-1.0391529,-1.1791459,0.11003206,-0.35398656
489,-0.47349892,0.83865015,0.32261403,-1.0043143,-1.1558426,0.2937375,-0.5006648
490,-0.38538112,0.82881373,0.21518596,-1.0033019,-1.1519888,0.55504734,-0.51223833
491,-0.41357762,0.78233283,0.28713171,-1.0165565,-1.1594854,0.81867045,-0.85749255
492,-0.62217218,0.73670322,0.39883344,-1.0073007,-1.1613023,0.92109601,-0.90692528
493,-0.22629263,0.75972409,0.074439275,-1.0015811,-1.1522532,1.1216047,-0.63367584
494,-0.46553977,0.72028323,0.2325846,-1.0007598,-1.1513271,1.231791,-0.95088943
495,-0.62522299,0.71689035,0.18197282,-0.96540526,0.88421227,1.349329,-1.0373998
496,-0.54884395,0.733427,0.24480286,-0.98021848,0.87072573,1.4053784,-0.45162389
497,-0.57498323,0.84124547,0.19925741,-0.95847825,0.8771095,1.4010566,0.21257324
498,-0.32845818,0.84789081,0.1209637,-0.97737382,0.87600501,1.5060671,0.41047059
499,-0.52991878,0.87225808,0.20971716,-0.96851851,0.87332992,1.463725,0.51807202
500,-0.56367317,0.91983492,0.30760185,-0.97168129,0.86157902,1.4828383,0.5375621
501,-0.37725829,0.91396221,0.15895424,-0.97115262,0.88359915,1.5643964,0.7069599
502,-0.39961914,0.88117671,0.28665437,-0.98878416,0.85656605,1.600349,0.4733369
503,-0.42356233,0.90950259,0.23488158,-0.97373948,0.86556518,1.5855421,0.75477269
504,-0.33852973,0.87290849,0.17186674,-0.98263951,0.86713342,1.635276,0.67473559
505,-0.83883358,1.1448112,0.12221336,1.1607408,-1.122821,1.6017416,0.61913907
506,-0.38714328,1.1015027,-0.22808009,1.1572175,-1.1125201,1.4408819,0.32762131
507,-0.54275645,1.0143765,0.063670317,1.1287185,-1.1236709,0.99520464,-0.78727832
508,-0.62681864,1.0058295,0.25011397,1.1065017,-1.1329085,0.54945652,-1.2956296
509,-0.70297401,0.9640079,0.37542725,1.080823,-1.1422104,0.13803991,-1.3739622
510,-0.75304834,0.96525914,0.42753601,1.0835833,-1.1436175,-0.18051106,-1.3542889
511,-0.68721004,0.93601928,0.43517285,1.0755164,-1.1463693,-0.43353106,-1.2105471
512,-0.62116806,0.97033092,0.38515846,1.0737222,-1.1419063,-0.61602018,-1.0513831
513,-0.41293551,0.96271412,0.23245401,1.066667,-1.140469,-0.74471675,-0.89350187
514,-0.41577194,0.95027507,0.24335408,1.0689214,-1.1505604,-0.8560657,-0.88086683
515,-0.084402813,0.72599033,0.41017144,-1.067657,0.84733035,-0.95594394,-1.0096119
516,-0.86140513,0.26566035,1.1076914,-1.1436727,0.84152247,-1.035313,-0.90630783
517,0.059520843,0.054414182,-0.041408727,-1.0710743,0.88729404,-0.80715809,1.6934686
518,-0.387399,-0.30359248,0.16733641,-1.0861405,0.90333912,-0.67042267,1.3788272
519,-0.54383416,-0.62672727,0.088746595,-1.0816411,0.92552334,-0.57973136,1.6739451
520,-0.069526524,-0.88469841,-0.56059458,-1.0609979,0.95243123,-0.41299376,2.3647418
521,-0.94575664,-1.1150637,-0.067257788,-1.045887,0.97442254,-0.40744587,1.4654199
522,-0.61535792,-1.0773546,-0.73845941,-0.95397939,0.99636128,-0.27542457,2.4468853
523,-1.0761622,-1.1521093,-0.64756651,-0.91963933,1.0283416,-0.20898993,1.9580454
524,-1.3277798,-1.190329,-0.61219108,-0.90059614,1.0237003,-0.17676325,1.867741
525,-1.6481468,-0.95548541,-1.3339551,1.3532695,1.0942237,-0.075749688,2.3233498
526,-1.4472337,-1.0831734,-1.1649368,1.2795095,1.0862316,-0.10113451,1.5935645
527,-1.3742041,-1.1870251,-0.8341277,1.2066292,1.0620355,-0.21131171,0.96776392
528,-1.0470308,-1.2609076,-0.79903755,1.1492733,1.0463443,-0.27639206,0.92937582
529,-1.033121,-1.3328603,-0.48434509,1.0802871,1.0151495,-0.38547492,0.58605549
530,-0.90293437,-1.4058822,-0.23890142,1.0176679,1.0034766,-0.48612206,0.46374816
531,-0.67789706,-1.4156781,-0.12431121,0.96121536,0.98000407,-0.5517645,0.60958589
532,-0.38717944,-1.4409121,-0.035814817,0.90402247,0.96575255,-0.61523881,0.5804206
533,-0.32816953,-1.4488814,0.045703535,0.88096553,0.95736264,-0.66469844,0.61282174
534,-0.21867871,-1.4604123,0.23852254,0.84118701,0.94375476,-0.72434497,0.57366475
535,0.45992488,-1.654529,0.75568668,-1.4416288,-1.1593732,-0.76319454,0.62996702
536,0.062374694,-0.98325842,0.39716106,-1.266701,-1.1440676,-0.75838054,0.79123747
537,-0.34346716,-0.35174458,-0.028050059,-1.0774959,-1.1027413,-0.70902184,1.0286544
538,-0.79193143,0.1234253,-0.24792927,-0.92843908,-1.0844875,-0.66084998,0.89491227
539,-0.81554624,0.32923108,-0.27564358,-0.91100527,-1.082377,-0.12468059,0.085578852
540,-0.58247709,0.35764422,-0.12866798,-0.95567257,-1.1143986,0.49698617,-0.83425476
541,-0.58641664,0.43294963,0.03063305,-0.98104087,-1.1229922,0.85786158,-1.3424775
542,-0.47609099,0.54594327,0.0095527918,-0.98155896,-1.124888,1.129043,-1.2792404
543,-0.45119238,0.63052871,0.04447129,-0.9831265,-1.1359442,1.3287484,-1.3583042
544,-0.43283388,0.63879046,0.15869254,-1.0099411,-1.1452884,1.4995265,-1.5094822
545,-1.0662065,0.92026676,-0.16565913,1.2461366,0.939405,1.6355579,-1.4144631
546,-0.85181603,0.48798738,0.055863441,1.1425032,0.92584644,1.3669821,-0.93828788
547,-0.54329883,0.077839917,0.1487393,1.0308146,0.91636237,0.95401455,-0.37501015
548,-0.22878729,-0.26702904,0.16183916,0.95852494,0.91061987,0.65220587,-0.024352575
549,-0.12359616,-0.56525334,0.4355611,0.86304507,0.89450372,0.36576616,-0.13935662
550,-0.15411587,-0.82145511,0.70404672,0.79578691,0.87897166,0.11531021,-0.19598961
551,0.3041005,-0.95680458,0.51362787,0.76452951,0.87520692,-0.018060836,0.35945592
552,0.37426033,-1.1232669,0.69442868,0.70264193,0.86364649,-0.15066357,0.21306009
553,0.27878593,-1.2727792,1.0275213,0.6429387,0.853389,-0.31379655,-0.10353848
554,0.53264983,-1.3545177,0.98928366,0.6076036,0.84165135,-0.39752505,0.23845485
555,0.92917226,-1.3961183,0.98409866,0.54070389,-1.1947215,-0.42686525,0.50616812
556,0.9189796,-0.90063046,0.81231816,0.62401857,-1.1960053,-0.52596503,-0.032247904
557,0.75982313,-0.49150989,0.83712476,0.66473788,-1.2021521,-0.67002213,-0.5992416
558,0.51536134,-0.14139846,0.8739661,0.73427311,-1.2033101,-0.82261949,-0.8919285
559,0.33383421,0.083686648,0.9904866,0.74454638,-1.2097518,-0.95570011,-1.1017196
560,0.11511975,0.37098381,1.0701351,0.79729565,-1.2084287,-1.0830961,-1.1789737
561,-0.0040714039,0.52697301,1.0746007,0.82229195,-1.2076761,-1.1824356,-1.1553801
562,0.089986785,0.69877923,0.94768545,0.85307951,-1.2127778,-1.2444531,-0.88304292
563,0.26361654,0.81978373,0.60370835,0.90148217,-1.199606,-1.2353737,-0.46523013
564,0.23916662,0.9410974,0.54671725,0.93117172,-1.1977939,-1.2658524,-0.59113753
565,0.22784816,0.96246736,0.57521752,0.93470329,-1.2047533,-1.3086354,-0.81682706
566,0.14864206,0.47353116,0.76757211,0.85050859,-1.2010355,-1.3606328,-1.0094813
567,0.22572955,-0.0086499663,0.94480171,0.76351888,-1.1987442,-1.4028802,-1.1495891
568,0.22337563,-0.50584193,1.0577954,0.70707175,-1.1924869,-1.4550195,-1.1168088
569,0.37688595,-0.84041091,1.1053635,0.64149135,-1.1935581,-1.4950854,-1.0729923
570,0.46996976,-1.0552106,1.0318845,0.62157773,-1.1864868,-1.5116169,-0.91190923
571,0.58607818,-1.2430295,0.92960281,0.60623316,-1.1692559,-1.51766,-0.74918917
572,0.6157141,-1.3433805,0.86630821,0.60875002,-1.1731199,-1.5129646,-0.69904862
573,0.77981112,-1.4399381,0.78282503,0.59217982,-1.1670549,-1.5094721,-0.75034779
574,0.75857355,-1.5053509,0.75941129,0.58803156,-1.1675152,-1.5154887,-0.85743528
575,0.51076886,-1.5492493,0.74155047,0.64571686,0.86612265,-1.5233583,-0.94839486
576,0.15340113,-1.0279647,1.1133709,0.66280195,0.84107485,-1.5408761,-0.95857394
577,0.014316827,-0.49645967,1.0472043,0.75837089,0.84222774,-1.4800294,-0.18933051
578,0.53647112,-0.02842357,0.49192676,0.81959294,0.84930174,-1.2884087,0.80901721
579,0.23244182,0.23384099,0.84701039,0.8278487,0.82057791,-1.2462606,0.1871514
580,-0.011268038,0.39774392,1.2335355,0.8133674,0.80448727,-1.2403833,-0.10897323
581,0.48262957,0.69820042,0.7240116,0.8544569,0.79947518,-1.0998421,0.8458841
582,0.62658794,0.77190203,0.69126495,0.85774193,0.80301111,-1.0034027,0.73383558
583,0.49746985,0.81663055,1.0933353,0.79876897,0.77877632,-1.0384251,0.084742518
584,0.14650316,0.85137673,1.4594526,0.78508898,0.76287857,-1.0584731,-0.061714392
585,0.85246254,0.93489281,0.85167937,0.80930609,0.77126919,-0.91429015,0.99744538
586,0.93445402,0.49112176,1.0719253,0.71771349,0.76924274,-0.89874805,0.59834323
587,0.84695279,-0.00042422847,1.4912173,0.60950093,0.75721497,-0.95770728,0.17172284
588,0.97520278,-0.44960795,1.5711748,0.53083726,0.75826735,-0.93783168,0.49914262
589,1.3630682,-0.90302047,1.4342834,0.45977022,0.7679146,-0.90322289,0.7926595
590,1.3087467,-1.3135873,1.7815721,0.3623295,0.75716517,-0.94037243,0.36295298
591,1.5887385,-1.5017585,1.690462,0.32268651,0.74608189,-0.92236663,0.72869771
592,1.7468106,-1.6353868,1.6410791,0.29233332,0.74106322,-0.88838481,0.80321776
593,1.575712,-1.7423466,1.896572,0.26557511,0.74370654,-0.92309849,0.46523972
